season_year,personId,personName,games_played,minutes,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,points,position,teamTricode,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,threepointers_per_game,field_goal_percentage,three_point_percentage,free_throw_percentage
2023-24,2544,LeBron James,71,0.0,685,1269,149,363,303,404,61,457,518,589,89,38,245,1822,F,LAL,0.0,25.661971830985916,7.295774647887324,8.295774647887324,1.2535211267605635,0.5352112676056338,3.4507042253521125,2.0985915492957745,0.5397951142631994,0.41046831955922863,0.75
2023-24,101108,Chris Paul,58,0.0,206,467,78,210,43,52,18,207,225,393,70,6,76,533,G,GSW,0.0,9.189655172413794,3.8793103448275863,6.775862068965517,1.206896551724138,0.10344827586206896,1.3103448275862069,1.3448275862068966,0.4411134903640257,0.37142857142857144,0.8269230769230769
2023-24,200768,Kyle Lowry,60,0.0,163,377,98,250,63,75,34,160,194,253,59,21,85,487,G,"MIA, PHI",0.0,8.116666666666667,3.2333333333333334,4.216666666666667,0.9833333333333333,0.35,1.4166666666666667,1.6333333333333333,0.4323607427055703,0.392,0.84
2023-24,200782,P.J. Tucker,31,0.0,18,50,13,35,3,3,28,57,85,16,16,7,8,52,F,"LAC, PHI",0.0,1.6774193548387097,2.7419354838709675,0.5161290322580645,0.5161290322580645,0.22580645161290322,0.25806451612903225,0.41935483870967744,0.36,0.37142857142857144,1.0
2023-24,201142,Kevin Durant,75,0.0,751,1436,168,407,362,423,41,454,495,378,69,91,244,2032,F,PHX,0.0,27.093333333333334,6.6,5.04,0.92,1.2133333333333334,3.2533333333333334,2.24,0.5229805013927576,0.41277641277641275,0.8557919621749409
2023-24,201143,Al Horford,65,0.0,214,419,108,258,26,30,82,331,413,168,38,62,48,562,C,BOS,0.0,8.646153846153846,6.3538461538461535,2.5846153846153848,0.5846153846153846,0.9538461538461539,0.7384615384615385,1.6615384615384616,0.5107398568019093,0.4186046511627907,0.8666666666666667
2023-24,201144,Mike Conley,76,0.0,294,644,179,405,102,112,37,181,218,449,88,17,102,869,G,MIN,0.0,11.43421052631579,2.8684210526315788,5.907894736842105,1.1578947368421053,0.2236842105263158,1.3421052631578947,2.3552631578947367,0.45652173913043476,0.4419753086419753,0.9107142857142857
2023-24,201145,Jeff Green,78,0.0,167,366,53,160,122,149,46,132,178,70,16,31,46,509,F,HOU,0.0,6.5256410256410255,2.282051282051282,0.8974358974358975,0.20512820512820512,0.3974358974358974,0.5897435897435898,0.6794871794871795,0.4562841530054645,0.33125,0.8187919463087249
2023-24,201152,Thaddeus Young,33,0.0,65,108,1,7,6,15,46,57,103,57,23,5,15,137,C,"PHX, TOR",0.0,4.151515151515151,3.121212121212121,1.7272727272727273,0.696969696969697,0.15151515151515152,0.45454545454545453,0.030303030303030304,0.6018518518518519,0.14285714285714285,0.4
2023-24,201565,Derrick Rose,24,0.0,76,165,15,41,24,27,7,38,45,78,8,2,31,191,G,MEM,0.0,7.958333333333333,1.875,3.25,0.3333333333333333,0.08333333333333333,1.2916666666666667,0.625,0.46060606060606063,0.36585365853658536,0.8888888888888888
